yt_id,start_seconds,end_seconds,r_label
slUaSj-1yzM,22.0,32.0,"Fire engine, fire truck (siren),Vehicle"
srNmFdjxikw,30.0,40.0,"Motor vehicle (road),Fire engine, fire truck (siren),Siren,Truck,Vehicle"
srfhsFKjfpw,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
sseXKdFfFBE,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck"
ssq_cx5CIx4,27.0,37.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
st5MQJwhTnI,15.0,25.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
su31aw0VNX8,30.0,40.0,"Fire engine, fire truck (siren),Vehicle,Speech"
svpUC-I1-MY,0.0,10.0,"Fire engine, fire truck (siren),Music,Speech"
sxfv2DE2IX4,11.0,21.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle"
t-ApAh9rgeY,100.0,110.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
t2Fxy5Ks9tE,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Outside, urban or manmade"
t3FaXqvQlL8,25.0,35.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
t5Q3axDlFUU,24.0,34.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
t7FsZg20p2g,80.0,90.0,"Fire engine, fire truck (siren),Truck,Vehicle"
tC9f6uvVKZc,18.0,28.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Civil defense siren"
tCOQvfpSu1s,7.0,17.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
tEWpmd_I-ok,22.0,32.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Accelerating, revving, vroom,Vehicle,Speech"
tF81PkXShdA,230.0,240.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
tGiZmvWQLx8,22.0,32.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
tH-7B9J34fY,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Medium engine (mid frequency)"
tHIbyB2nXpI,60.0,70.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Outside, rural or natural"
tHTARTn03RE,30.0,40.0,"Fire engine, fire truck (siren)"
tLccI7KmB6E,40.0,50.0,"Fire engine, fire truck (siren)"
tNjmXWHoEZA,10.0,20.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
tNraeoUIZO4,90.0,100.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
tOo7xjLmo_A,30.0,40.0,"Fire engine, fire truck (siren)"
tPlc1M4pFAc,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
tQBJpIKMFcU,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
tSCyEOYr31A,370.0,380.0,"Fire engine, fire truck (siren),Vehicle,Speech,Outside, urban or manmade"
tSIaoJmUrOY,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
tTT8P7o_stQ,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
tU8G90Ritx0,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
tUv10W3PCl0,19.0,29.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
tWA0VUCTjVg,50.0,60.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
tXc_T6ZfCXU,340.0,350.0,"Motor vehicle (road),Fire engine, fire truck (siren),Air horn, truck horn,Vehicle,Speech"
tY1HKKc0J2Q,15.0,25.0,"Fire engine, fire truck (siren),Emergency vehicle,Crackle"
tY26Cd0fiL8,30.0,40.0,"Fire engine, fire truck (siren),Police car (siren)"
tYZSd99vbF0,18.0,28.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
tYhS55mkbEo,90.0,100.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
tZHnOQWDTMs,120.0,130.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
tbl-6Ifi6ho,10.0,20.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
tbx4oeeqcTQ,10.0,20.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
td1R_cpW2UI,5.0,15.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
tf65Mr_q6fo,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
tghs26LM6Yo,10.0,20.0,"Fire engine, fire truck (siren),Truck,Vehicle"
thclOleq8E0,23.0,33.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
thd89eDNI9M,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Toot,Vehicle,Traffic noise, roadway noise"
tigofrSp_5s,30.0,40.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
tjqRbor6um8,0.0,10.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle,Speech"
tkSj8RDjswA,16.0,26.0,"Fire engine, fire truck (siren),Truck,Vehicle,Medium engine (mid frequency)"
tkf2nUhZSHc,6.0,16.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
tmWB8nGaQqI,21.0,31.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
tmbkQ7cg0zw,30.0,40.0,"Fire engine, fire truck (siren),Vehicle"
tmlv4VNzmMs,30.0,40.0,"Fire engine, fire truck (siren),Police car (siren)"
tnBEK_9yOsc,15.0,25.0,"Fire engine, fire truck (siren),Vehicle"
tqKQVRBW62s,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
tr-0EYFRidc,90.0,100.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
trX-Mq0GWXg,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
ttnSyI2aRpw,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle"
tuCH0qByMDY,30.0,40.0,"Fire engine, fire truck (siren),Engine,Truck,Vehicle,Heavy engine (low frequency)"
tvLG875NKrE,30.0,40.0,"Fire engine, fire truck (siren)"
tvQjga2rQHE,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
tvc-Qzk9vuk,30.0,40.0,"Fire engine, fire truck (siren),Vehicle"
ty-97XCI2BM,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
u--KhUW8l1Y,0.0,10.0,"Fire engine, fire truck (siren),Truck,Vehicle"
u1C1p9455vA,0.0,10.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
u1sIN7KTRBA,2.0,12.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
u3t6UltFojg,130.0,140.0,"Motor vehicle (road),Fire engine, fire truck (siren),Truck,Vehicle"
u5EHYCEQx2c,500.0,510.0,"Fire engine, fire truck (siren),Emergency vehicle,Music,Vehicle"
u5Z6GxWf20g,30.0,40.0,"Fire engine, fire truck (siren),Engine,Truck,Vehicle,Speech,Car"
u67bdL2B17Y,60.0,70.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
u6CAr7PoKCg,10.0,20.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Vehicle"
u7FpTxNpq9U,20.0,30.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle"
u8fX7vsIGXU,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
uCbuHjYE0Sk,0.0,10.0,"Motor vehicle (road),Fire engine, fire truck (siren),Truck,Vehicle,Car"
uDP5wRErCH0,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
uFLrhbo8XvU,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Car"
uHBWoevTcw8,4.0,14.0,"Fire engine, fire truck (siren),Vehicle"
uHkIT98nmsU,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
uJnYYXq2eVw,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
uKCSGgof8gI,12.0,22.0,"Fire engine, fire truck (siren),Truck,Vehicle,Heavy engine (low frequency)"
uKIjeuRF_mE,130.0,140.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
uOqx6L4CM1w,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
uQfkLcq-hFI,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech,Car"
uSBAYFumOBU,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
uT-HgAz_2Dk,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Idling,Truck,Vehicle,Speech"
uTqKkYrA5rU,24.0,34.0,"Fire engine, fire truck (siren)"
uU7RNMDG2vs,7.0,17.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
uUiZrgUpw2A,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
uW8o7_T23VU,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle,Medium engine (mid frequency)"
uZSi_wVXd78,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
uZuEn8mguGE,10.0,20.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
uaFJj5A9jCE,2.0,12.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
uaHpiabYuZE,30.0,40.0,"Fire engine, fire truck (siren),Vehicle"
uaQwHZiHp4A,90.0,100.0,"Fire engine, fire truck (siren),Speech"
udWnde7cBHY,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
ufQqWCHu_LM,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
ugdyT5gB0QA,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle"
uh54lt4bd-Q,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Accelerating, revving, vroom,Vehicle,Speech"
uhZ_8ptVVZI,40.0,50.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
uhxNmn4Yl-U,0.0,7.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
ujI0u8Tfg_c,50.0,60.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
ujS5OmX_3-I,120.0,130.0,"Fire engine, fire truck (siren),Vehicle,Speech"
umPv5EbRQp4,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
unAj3iHtUbY,12.0,22.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
unsipAo8fs0,10.0,20.0,"Fire engine, fire truck (siren),Truck,Vehicle,Vehicle horn, car horn, honking"
unuMTUBH7-0,30.0,40.0,"Fire engine, fire truck (siren),Vehicle"
uoMU9GUveS0,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Car"
uomPHUmGZLg,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle"
uqYW4Pmojgo,30.0,40.0,"Fire engine, fire truck (siren),Vehicle,Speech"
urlYfsahbhg,310.0,320.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Speech,Inside, small room"
usQrGyOUiiI,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
ut1fqsFx4v0,30.0,40.0,"Fire engine, fire truck (siren),Accelerating, revving, vroom,Vehicle"
utWwWxkxfaA,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Medium engine (mid frequency)"
uzPr4bZGq6E,30.0,40.0,"Fire engine, fire truck (siren)"
uzVVdxLGB0k,90.0,100.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
v-HKXQkpsD8,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
v-R-aidKgCM,30.0,40.0,"Fire engine, fire truck (siren),Siren,Police car (siren),Vehicle"
v0JriLb_Mzg,1.0,11.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle,Medium engine (mid frequency)"
v1Q7aAfAQcA,14.0,24.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
v1QtkedlwyI,40.0,50.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
v1rtq84_yoI,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
v2qmbZvZlao,19.0,29.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
v3c84u3Woo4,20.0,30.0,"Fire engine, fire truck (siren),Vehicle"
v4REZ0nM5Jg,13.0,23.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Accelerating, revving, vroom,Vehicle,Heavy engine (low frequency)"
v9XeU96jzt4,11.0,21.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Heavy engine (low frequency)"
vAbezFj44E4,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
vC64FspX974,20.0,30.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
vCbwBbW9OPQ,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
vCqCZTOZA8o,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
vDbXyjFpEtI,450.0,460.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
vExZQeAguXI,17.0,27.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
vGd-qvVE7mE,15.0,25.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
vGgnVAlJ-ZE,0.0,7.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
vNFPTjEsySw,10.0,20.0,"Fire engine, fire truck (siren),Music,Vehicle,Speech"
vQ9Qs3G7Bdk,130.0,140.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
vR60KK8hkVI,120.0,130.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
vRQKjSTHb0I,7.0,17.0,"Fire engine, fire truck (siren),Vehicle"
vRyFyIzW0uI,14.0,24.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
vTafmkGQM3E,30.0,40.0,"Fire engine, fire truck (siren),Speech"
vUIIkCzfgqA,0.0,10.0,"Motor vehicle (road),Fire engine, fire truck (siren),Siren,Police car (siren),Truck,Vehicle,Car"
vVEpMHmcH5Q,60.0,70.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
vVkz3RVeqiI,30.0,40.0,"Fire engine, fire truck (siren),Speech"
v_LkfT8ehOw,90.0,100.0,"Fire engine, fire truck (siren),Vehicle,Car"
vaRSHAVg_2M,13.0,23.0,"Fire engine, fire truck (siren)"
veODLfV2UMI,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
vg0pMZ8biWQ,50.0,60.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
vgX4eu2VUlc,130.0,140.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
vhv-AoxmZS4,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
viPXRCc3bNQ,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle"
vk3KtYoj9JY,7.0,17.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
vlH1Nvixn3Y,10.0,20.0,"Fire engine, fire truck (siren),Vehicle"
vlYKDUpR8T0,30.0,40.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Police car (siren),Vehicle"
vnJf0MGLq8Y,90.0,100.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
vpDMlvxXbpU,350.0,360.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
vqVB574d7N8,170.0,180.0,"Fire engine, fire truck (siren),Music"
vqvCXTEoGIs,10.0,20.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
vv5oSzYWABs,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
vvPbrRnm75E,20.0,30.0,"Fire engine, fire truck (siren),Engine,Truck,Vehicle,Heavy engine (low frequency)"
vvhLauGOP70,30.0,40.0,"Fire engine, fire truck (siren),Accelerating, revving, vroom,Truck,Vehicle"
vyGmFnULcmU,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
w-2tABsD1NE,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Outside, urban or manmade"
w04vXbh3q3A,220.0,230.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
w1TBBjpmFno,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
w1iC5mwvpwc,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
w3BmHdi5_kI,11.0,21.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
w3V33RujiGw,0.0,8.0,"Fire engine, fire truck (siren),Accelerating, revving, vroom,Truck,Vehicle,Medium engine (mid frequency)"
w54v8Y3OM0E,0.0,10.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Traffic noise, roadway noise"
w6boszbIOxs,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
w6ob2jjEwyk,6.0,16.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
wBBGJxyJ_RI,10.0,20.0,"Fire engine, fire truck (siren),Truck,Vehicle"
wD0P-doqkXo,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
wGprM-vYN50,30.0,40.0,"Fire engine, fire truck (siren)"
wIkz-zLUbFo,100.0,110.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
wKY3cwCiif0,30.0,40.0,"Fire engine, fire truck (siren)"
wKm5DIY0Ey0,90.0,100.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
wMlat03lsGQ,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
wN9xLo2keiE,120.0,130.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle,Speech"
wPi6-4nzqNI,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
wQiHKzdF_bM,20.0,30.0,"Motor vehicle (road),Fire engine, fire truck (siren),Vehicle,Speech"
wS4tr-5zOfE,0.0,10.0,"Fire engine, fire truck (siren),Vehicle,Car,Outside, urban or manmade"
wTIQx3Iew1o,0.0,10.0,"Fire engine, fire truck (siren),Vehicle,Speech"
wVi5w_NU6CM,0.0,10.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
wWaYWUlkIWU,30.0,40.0,"Fire engine, fire truck (siren)"
wXQK5OoNge4,120.0,130.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
wY_WecrMYqA,2.0,12.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
wZTAfhXcgTM,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
wZTfCOkUAh4,17.0,27.0,"Fire engine, fire truck (siren)"
wZVn3Kj39Ig,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
w_2SWM-nUq4,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Accelerating, revving, vroom,Vehicle"
w_D6k4qYhp4,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle"
w_xWBSCj_UY,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
waZzry19-yM,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
we197L37cPg,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
weZ0OuGhhig,60.0,70.0,"Fire engine, fire truck (siren),Chatter,Vehicle,Speech"
wfR0Wem9_zg,30.0,40.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle,Medium engine (mid frequency)"
wh48AOpyf30,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
wiKDV3Ra66Y,25.0,35.0,"Fire engine, fire truck (siren),Truck,Vehicle"
wj4VQaCcpk8,50.0,60.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
wjn14_O5btY,10.0,20.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
wk7se4y6I7w,14.0,24.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
wklO2u60i3U,30.0,40.0,"Fire engine, fire truck (siren),Truck,Vehicle,Speech"
wl5P8hTjkDc,90.0,100.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
wlhM21YoJis,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
wn2oRzoWy-A,190.0,200.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
woadpeAGHUQ,70.0,80.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
wqQLy743kWo,30.0,40.0,"Fire engine, fire truck (siren)"
wszHQfRlaxw,0.0,10.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Siren,Truck,Vehicle"
wtD5Q-0kUW8,26.0,36.0,"Fire engine, fire truck (siren),Speech"
wuhMbdpH1sw,30.0,40.0,"Fire engine, fire truck (siren),Music,Speech"
wuvqsZlzcws,330.0,340.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
wuxsGsY62xc,13.0,23.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
wvanMlIFYi0,50.0,60.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
wwqD8VYD544,19.0,29.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
wxtOqBBIt_g,30.0,40.0,"Fire engine, fire truck (siren),Speech"
x03DDgCC_cE,10.0,20.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren"
x2RjR4SeRIA,19.0,29.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
x2ih6IJyFsw,9.0,19.0,"Fire engine, fire truck (siren),Emergency vehicle,Accelerating, revving, vroom,Vehicle"
x3Ny2eJsVLE,260.0,270.0,"Motor vehicle (road),Fire engine, fire truck (siren),Siren,Truck,Vehicle"
x4Jk_hQfxEk,330.0,340.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
x6RGwQAoxrM,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
xBVf8wYP8hM,3.0,13.0,"Ambulance (siren),Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
xBoVH_5Jwow,25.0,35.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
xCdH8eC3GjM,30.0,40.0,"Fire engine, fire truck (siren)"
xDGVrw5r2LQ,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
xDRZQxau_fM,510.0,520.0,"Fire engine, fire truck (siren),Siren,Truck,Vehicle"
xDTsEckpJJo,0.0,7.0,"Fire engine, fire truck (siren),Vehicle"
xIbjuYxXiAU,60.0,70.0,"Fire engine, fire truck (siren),Emergency vehicle,Air horn, truck horn,Truck,Vehicle"
xK_Oa0ePq-A,11.0,21.0,"Fire engine, fire truck (siren),Music,Speech"
xLEiaBLYYPA,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Car"
xLMxq2veNyY,18.0,28.0,"Fire engine, fire truck (siren),Truck,Vehicle"
xN8MZ3wzzDI,40.0,50.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
xNbwJL0bc8s,370.0,380.0,"Fire engine, fire truck (siren),Emergency vehicle,Police car (siren),Speech"
xOtNQyrwRTk,18.0,28.0,"Fire engine, fire truck (siren),Truck,Vehicle"
xX80qwv0mS4,510.0,520.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
xXgbORw0LKc,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Speech"
xYlPB6_wNuo,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
xbciu22s54Y,30.0,40.0,"Fire engine, fire truck (siren)"
xbr7x2V6mxk,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
xcKGmrtug5I,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
xd0j7eDl9FA,30.0,40.0,"Fire engine, fire truck (siren),Crowd,Music,Vehicle,Speech"
xhmiWlCvK0o,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Vehicle"
xiAwTHQDvNo,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle"
xjMWeB9GU3M,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren,Police car (siren)"
xnyVwfOu26c,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
xqsREAz4bU8,100.0,110.0,"Motor vehicle (road),Fire engine, fire truck (siren),Emergency vehicle,Vehicle,Speech"
xuNU_aFytzY,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
xwVb3n09WaM,1.0,11.0,"Fire engine, fire truck (siren),Engine,Emergency vehicle,Truck,Vehicle"
xwvQfnEuTLY,370.0,380.0,"Fire engine, fire truck (siren),Emergency vehicle"
xyZkUb55XR8,30.0,40.0,"Fire engine, fire truck (siren),Emergency vehicle,Truck,Vehicle,Speech"
xzRKhYHtbHM,30.0,40.0,"Fire engine, fire truck (siren),Vehicle,Speech"
y-LOGIbmcbY,30.0,40.0,"Fire engine, fire truck (siren),Vehicle,Speech"
y1C40sPpzNw,20.0,30.0,"Fire engine, fire truck (siren),Emergency vehicle,Siren"
